node_id,cluster_id,battery_level,signal_strength,temperature,humidity,data_redundancy_flag,is_fault_predicted,actual_fault_occurred,fault_type,data_packet_size,latency_ms,energy_consumed_mJ,optimized_path_flag,load_on_node,recovery_time_ms,pdr,transmission_success
18,4,44.51,-78.06,25.22,21.3,1,0,0,none,317,297.17,0.873,0,0.25,0.0,0.931,1
22,4,21.4,-48.69,20.77,51.4,1,1,0,none,232,137.93,1.695,1,0.27,0.0,0.916,1
20,2,20.77,-70.83,12.91,26.91,0,0,1,link_loss,418,232.2,1.107,1,0.33,473.86,0.906,1
40,1,63.04,-52.1,24.8,51.43,0,1,0,none,176,248.9,1.065,0,0.94,0.0,0.978,1
27,3,36.94,-32.82,35.32,58.79,1,0,0,none,142,261.3,0.431,1,0.12,0.0,0.88,1
4,4,30.75,-67.11,32.44,29.98,0,0,0,none,219,208.18,0.161,0,0.72,0.0,0.842,1
3,4,99.87,-69.68,38.12,32.79,0,0,0,none,334,136.99,0.6,0,0.59,0.0,0.978,1
27,2,61.62,-33.97,38.92,68.26,1,0,0,none,296,173.17,0.201,0,0.34,0.0,1.0,1
43,4,70.86,-76.14,31.74,78.84,1,0,0,none,486,193.94,0.107,1,0.43,0.0,0.879,0
3,4,82.0,-34.49,26.13,69.61,0,1,0,none,273,231.81,0.31,1,0.6,0.0,0.938,1
20,5,21.35,-72.49,44.06,83.44,0,0,0,none,89,146.57,0.294,0,0.52,0.0,0.86,1
5,3,20.96,-39.44,32.65,69.84,1,0,0,none,456,178.15,1.736,1,0.21,0.0,0.97,1
19,5,88.28,-69.76,42.33,38.44,0,0,0,none,148,246.35,1.089,1,0.43,0.0,0.807,1
29,2,61.47,-78.61,29.82,55.11,0,0,0,none,305,205.85,0.887,0,0.81,0.0,0.936,1
45,1,83.05,-46.88,20.63,30.58,1,0,1,link_loss,423,109.13,0.204,1,0.9,336.14,0.988,0
30,5,85.46,-40.11,43.24,75.93,0,0,1,sensor_fail,477,131.55,1.429,0,0.84,81.52,0.958,0
46,5,51.25,-80.61,28.56,51.5,0,0,0,none,311,267.71,0.707,0,0.65,0.0,0.925,1
17,1,98.76,-42.52,27.4,70.91,0,0,0,none,483,209.94,0.644,0,0.44,0.0,0.9,1
29,4,48.64,-96.19,16.74,51.91,1,0,0,none,379,196.3,1.611,1,0.42,0.0,0.915,1
3,5,12.56,-38.11,39.93,89.46,0,0,0,none,250,192.73,1.115,0,0.25,0.0,0.847,0
20,5,95.28,-67.53,12.35,71.05,0,0,0,none,335,99.99,1.743,1,0.14,0.0,0.834,0
23,3,97.32,-61.38,28.72,88.91,0,0,0,none,460,285.86,1.994,0,0.64,0.0,0.971,0
14,2,46.8,-85.57,26.11,25.32,0,0,0,none,345,230.91,1.546,0,0.12,0.0,0.995,0
27,3,21.44,-92.73,38.41,34.62,0,0,0,none,323,96.85,1.77,1,0.94,0.0,0.892,0
49,1,37.95,-30.39,11.53,31.36,1,0,1,battery_low,259,30.27,0.916,1,0.62,471.14,0.974,0
47,2,55.83,-51.4,14.47,59.57,0,0,0,none,208,217.87,1.797,1,0.56,0.0,0.96,1
34,3,98.81,-78.58,15.1,58.19,1,0,0,none,456,293.08,1.438,1,0.19,0.0,0.946,1
48,4,48.07,-40.76,36.81,71.29,0,0,0,none,74,153.5,0.352,0,0.26,0.0,0.873,1
24,5,99.53,-91.96,39.04,23.62,0,0,1,link_loss,365,74.3,0.407,0,0.56,306.37,0.844,0
36,5,92.99,-54.03,27.45,75.29,1,0,0,none,301,66.13,0.18,0,0.82,0.0,0.954,1
39,2,88.37,-55.62,43.75,38.28,0,0,0,none,398,207.79,1.966,0,0.91,0.0,0.963,1
8,5,78.19,-60.56,14.8,57.24,0,0,0,none,252,251.82,1.444,0,0.63,0.0,0.998,1
24,5,66.59,-55.92,49.48,47.86,0,0,0,none,299,63.28,1.784,0,0.22,0.0,0.824,1
4,5,52.42,-91.68,43.99,87.09,1,0,0,none,404,118.01,0.944,0,0.82,0.0,0.848,0
4,4,60.46,-42.75,37.68,66.41,0,0,0,none,466,231.77,1.582,0,0.49,0.0,0.802,1
21,3,28.28,-35.63,46.6,89.24,1,1,0,none,353,225.63,1.404,0,0.26,0.0,0.82,1
49,2,72.09,-60.41,13.1,31.38,0,0,0,none,105,217.23,1.792,1,0.35,0.0,0.838,1
20,1,40.07,-80.93,31.97,70.53,1,0,0,none,226,256.42,1.705,0,0.18,0.0,0.941,1
12,3,24.2,-90.39,33.56,82.87,1,0,0,none,279,92.17,1.528,0,0.39,0.0,0.877,0
11,1,87.45,-68.67,46.68,52.75,0,0,0,none,339,180.4,0.863,0,0.97,0.0,0.945,1
4,5,71.63,-41.36,38.31,48.41,0,1,1,sensor_fail,93,39.79,1.128,1,0.71,374.0,0.817,0
41,2,88.28,-68.57,49.17,87.19,0,1,0,none,200,93.76,0.49,0,0.92,0.0,0.983,1
18,5,97.68,-69.24,12.42,72.44,0,0,0,none,222,288.16,0.157,1,0.3,0.0,0.81,1
12,3,77.72,-85.38,17.87,64.98,0,0,0,none,493,46.75,0.852,1,0.83,0.0,0.832,0
18,3,68.53,-47.01,39.98,55.69,1,0,0,none,229,180.97,0.504,0,0.21,0.0,0.838,0
43,4,46.13,-60.69,35.48,88.07,0,0,0,none,328,133.21,1.763,0,0.59,0.0,0.805,1
42,1,66.3,-96.38,18.44,25.2,0,0,0,none,116,173.79,0.619,0,0.22,0.0,0.97,0
19,5,25.95,-38.89,39.71,66.16,0,0,1,sensor_fail,370,212.35,0.65,1,0.49,485.7,0.991,0
36,1,31.28,-75.82,40.12,49.72,1,1,0,none,84,186.59,1.95,0,0.93,0.0,0.854,1
24,2,66.85,-77.76,19.29,81.51,1,0,0,none,364,48.72,1.719,1,0.96,0.0,0.934,0
1,3,68.36,-98.02,10.6,29.06,0,0,0,none,326,40.42,1.626,0,0.39,0.0,0.904,0
22,2,62.54,-71.79,47.86,37.26,1,0,0,none,309,230.9,1.151,0,0.43,0.0,0.976,0
48,1,69.79,-52.32,11.52,62.39,0,0,0,none,277,174.0,0.885,0,0.74,0.0,0.941,1
41,5,63.39,-83.66,47.65,61.22,0,0,0,none,478,154.27,1.856,1,0.55,0.0,0.835,1
40,1,11.13,-37.12,33.25,44.63,0,0,0,none,66,166.02,1.738,0,0.21,0.0,0.801,0
30,1,39.79,-88.17,28.67,27.02,0,0,0,none,379,43.06,1.146,0,0.65,0.0,0.995,0
25,5,12.96,-57.64,34.77,57.07,1,0,1,sensor_fail,399,279.63,0.272,0,0.13,97.03,0.842,1
3,1,29.14,-73.77,10.31,68.56,0,0,1,link_loss,491,297.27,1.302,0,0.49,383.2,0.889,0
10,2,81.22,-54.61,32.79,31.73,1,1,0,none,453,129.41,1.508,1,0.7,0.0,0.878,1
15,3,29.25,-70.75,21.67,73.56,1,0,0,none,162,268.61,0.868,1,0.9,0.0,0.842,1
15,1,54.65,-69.84,48.17,34.4,0,0,0,none,446,296.97,1.789,0,0.48,0.0,0.934,0
22,2,89.18,-40.0,25.0,52.34,0,0,0,none,470,291.62,0.92,1,0.23,0.0,0.917,1
4,3,20.13,-36.16,17.79,62.91,1,1,1,link_loss,178,49.56,0.458,1,0.81,117.57,0.932,0
19,1,69.57,-67.31,42.48,30.91,1,0,0,none,438,274.37,0.529,1,0.96,0.0,0.899,1
38,2,23.08,-67.53,40.99,43.61,0,0,0,none,78,61.47,1.642,0,0.79,0.0,0.991,1
35,5,61.11,-88.43,47.42,80.8,1,0,0,none,102,229.46,0.274,0,0.6,0.0,0.89,0
1,4,89.09,-52.27,31.64,87.25,0,0,0,none,255,120.83,1.24,0,0.58,0.0,0.846,1
35,1,37.35,-62.16,17.59,33.08,0,0,0,none,243,203.38,1.772,0,0.97,0.0,0.829,0
43,2,61.58,-45.33,24.67,88.45,0,0,0,none,378,179.76,0.94,1,0.57,0.0,0.972,1
7,2,15.67,-70.29,10.62,42.28,0,0,1,sensor_fail,453,94.26,0.346,1,0.24,327.33,0.831,0
47,4,13.83,-70.62,28.44,75.38,0,0,0,none,378,61.91,0.53,0,0.48,0.0,0.858,0
5,3,99.11,-45.55,21.84,37.14,0,0,0,none,275,147.1,0.503,0,0.87,0.0,0.936,1
1,1,48.77,-95.98,28.2,75.68,0,0,0,none,339,226.87,0.502,0,0.16,0.0,0.845,0
20,2,18.46,-56.52,46.67,40.94,0,1,0,none,490,245.88,0.131,0,0.69,0.0,0.875,1
47,3,96.09,-85.9,44.56,42.49,1,0,0,none,202,141.14,0.989,1,0.48,0.0,0.921,0
47,3,90.66,-80.92,46.62,77.99,1,0,0,none,424,73.73,1.341,0,0.38,0.0,0.83,1
40,5,32.97,-93.75,13.15,49.83,1,0,0,none,356,243.8,0.682,0,0.12,0.0,0.947,0
21,3,20.32,-30.58,22.1,64.45,0,0,0,none,146,238.01,0.573,1,0.91,0.0,0.877,1
5,1,62.34,-90.89,48.69,76.8,0,0,0,none,104,123.41,0.287,1,0.19,0.0,0.832,0
28,4,91.62,-94.97,35.38,67.91,0,0,0,none,242,198.84,0.837,0,0.17,0.0,0.806,0
48,4,68.46,-67.26,33.03,46.95,0,0,0,none,464,270.75,1.746,1,0.34,0.0,0.807,1
25,4,91.84,-54.55,13.27,29.48,0,0,0,none,473,178.23,1.474,0,0.19,0.0,0.808,1
5,1,17.1,-79.92,22.88,59.4,0,0,0,none,286,255.95,0.64,1,0.61,0.0,0.995,0
32,5,14.68,-83.13,37.36,25.97,0,1,0,none,376,33.35,0.216,1,0.86,0.0,0.969,1
31,2,32.26,-71.91,38.75,81.32,0,0,1,sensor_fail,252,261.44,0.403,0,0.3,321.33,0.912,0
4,2,77.79,-79.4,40.53,72.18,0,0,0,none,134,268.56,0.58,0,0.86,0.0,0.924,1
15,4,74.48,-84.07,49.49,59.19,0,0,0,none,364,254.07,1.878,0,0.54,0.0,0.852,1
10,2,81.28,-48.01,29.05,23.5,0,0,0,none,454,205.33,1.146,0,0.2,0.0,0.814,1
15,2,85.36,-57.09,16.9,21.45,0,0,0,none,153,251.99,1.182,0,0.3,0.0,0.865,1
34,1,33.28,-67.24,19.32,61.21,1,0,0,none,69,177.74,1.549,0,0.59,0.0,0.903,0
7,4,43.47,-98.02,15.48,32.12,0,0,0,none,371,207.55,1.368,1,0.43,0.0,0.946,0
5,5,49.0,-80.64,48.99,38.11,0,0,0,none,336,191.17,0.439,0,0.52,0.0,0.884,0
5,5,23.06,-91.55,35.11,20.01,0,0,0,none,510,295.53,0.964,0,0.36,0.0,0.835,0
5,1,27.5,-47.5,21.02,46.72,0,0,0,none,80,214.95,0.2,1,0.84,0.0,0.847,1
27,5,35.86,-58.53,21.91,23.88,0,0,0,none,270,125.32,0.481,0,0.65,0.0,0.843,1
44,1,99.91,-77.73,15.95,75.52,0,0,1,link_loss,181,195.1,0.905,1,0.29,359.65,0.992,0
10,1,61.45,-68.15,15.99,51.48,0,1,1,sensor_fail,331,164.66,0.528,0,0.89,287.38,0.867,0
15,3,20.55,-54.24,44.04,85.21,1,0,0,none,407,238.12,0.746,0,0.63,0.0,0.933,1
9,1,43.41,-94.73,48.33,50.45,0,0,0,none,399,231.44,1.627,1,0.54,0.0,0.823,0
10,1,37.98,-33.24,41.34,66.19,0,0,1,link_loss,307,158.26,1.761,1,0.11,448.83,0.854,0
9,4,35.51,-37.04,41.63,60.74,0,0,0,none,200,298.92,0.321,1,0.55,0.0,0.878,1
38,5,88.38,-85.06,27.06,85.76,0,0,0,none,403,55.08,0.717,1,0.89,0.0,0.958,0
28,3,65.95,-95.46,31.21,83.1,1,0,0,none,107,94.3,0.689,1,0.29,0.0,0.977,0
36,5,38.07,-68.94,14.82,28.4,1,0,0,none,398,20.98,0.152,1,0.28,0.0,0.812,1
30,3,97.39,-38.16,47.82,27.95,1,0,0,none,287,218.41,0.219,0,0.25,0.0,0.946,0
20,3,92.88,-75.92,46.33,86.14,0,0,0,none,265,172.1,1.681,0,0.93,0.0,0.987,0
42,4,99.09,-66.24,32.88,63.11,1,1,0,none,509,212.96,1.963,1,0.24,0.0,0.836,1
3,4,47.33,-97.47,22.86,73.45,1,0,0,none,356,182.99,1.747,1,0.71,0.0,0.91,0
44,2,28.08,-86.98,20.19,41.35,0,0,0,none,414,92.91,1.53,0,0.75,0.0,0.891,0
11,4,97.83,-74.31,18.31,83.83,0,1,0,none,191,165.13,1.863,0,1.0,0.0,0.916,0
44,4,34.71,-97.73,42.83,39.3,1,0,0,none,447,292.91,0.543,1,0.18,0.0,0.876,0
21,1,57.66,-38.22,47.78,27.04,0,1,0,none,258,255.02,1.895,0,0.25,0.0,0.897,1
48,5,10.37,-75.99,48.75,68.65,0,0,0,none,268,261.5,1.639,0,0.78,0.0,0.843,1
29,3,41.69,-69.99,42.97,73.64,0,0,0,none,165,274.53,1.942,0,0.3,0.0,0.905,0
24,1,62.36,-63.45,23.24,57.97,1,0,0,none,489,213.85,1.832,1,0.43,0.0,0.834,1
24,4,28.22,-53.22,17.3,62.94,0,0,1,sensor_fail,466,267.92,0.226,1,0.35,221.92,0.818,0
34,2,64.97,-49.89,40.48,38.4,0,0,0,none,457,48.61,0.993,1,0.34,0.0,0.929,1
40,3,18.92,-77.68,12.05,47.7,0,0,0,none,182,141.59,0.836,1,0.3,0.0,0.947,0
19,5,96.5,-86.92,24.05,60.09,1,1,0,none,373,85.98,1.877,1,0.96,0.0,0.968,0
47,4,83.94,-94.33,22.66,87.64,0,0,0,none,444,162.55,1.155,1,0.55,0.0,0.983,0
30,3,23.35,-40.13,37.01,31.92,0,1,0,none,225,78.73,0.478,1,0.79,0.0,0.939,1
10,2,88.37,-99.59,25.52,39.43,0,0,0,none,147,33.06,0.921,1,0.12,0.0,0.935,1
49,1,72.43,-31.74,48.49,36.45,0,0,0,none,423,114.97,0.929,1,0.21,0.0,0.855,1
8,3,36.41,-85.2,20.63,26.64,0,0,0,none,327,136.02,0.47,0,0.36,0.0,0.85,0
43,5,58.88,-30.95,27.3,64.93,1,0,0,none,450,108.78,1.125,1,0.48,0.0,0.971,1
13,1,65.9,-83.53,32.3,86.98,1,0,0,none,481,169.1,0.317,1,0.1,0.0,0.865,1
49,2,18.36,-63.82,18.54,57.55,1,0,0,none,67,69.61,0.982,0,0.23,0.0,0.936,0
21,4,30.49,-93.08,27.34,28.83,0,0,0,none,105,114.93,1.186,0,0.69,0.0,0.81,0
41,3,39.36,-32.74,17.31,41.79,0,1,0,none,185,282.89,1.583,1,0.38,0.0,0.85,1
40,1,82.89,-31.11,42.96,58.85,0,0,0,none,221,145.18,1.875,1,0.19,0.0,0.826,1
5,2,88.54,-79.19,20.3,46.7,0,0,0,none,396,202.58,1.501,0,0.67,0.0,0.918,1
2,1,65.73,-67.95,32.69,82.95,1,0,0,none,127,168.37,1.351,0,0.54,0.0,0.872,1
48,2,66.42,-87.83,12.55,43.13,0,1,0,none,82,174.28,1.564,0,0.76,0.0,0.882,0
28,4,71.82,-67.85,32.62,68.58,1,1,0,none,443,54.04,0.508,0,0.23,0.0,0.983,1
5,2,52.92,-78.14,21.4,71.14,0,0,0,none,329,117.02,1.571,0,0.4,0.0,0.822,1
13,5,47.9,-85.84,25.52,54.42,0,0,0,none,273,229.37,1.835,1,0.3,0.0,0.978,0
14,2,81.98,-54.67,10.14,37.76,0,0,0,none,133,25.38,0.313,1,0.35,0.0,0.995,0
35,5,69.2,-59.32,31.2,79.04,0,0,0,none,268,299.91,0.839,0,0.55,0.0,0.838,1
18,2,87.83,-51.37,10.32,63.17,0,0,1,link_loss,126,211.18,0.551,0,0.87,125.34,0.853,0
9,4,43.83,-35.06,13.78,45.96,1,0,0,none,423,29.06,1.329,1,0.7,0.0,0.986,1
39,4,27.89,-40.18,17.77,31.31,0,0,0,none,82,290.55,1.95,0,0.95,0.0,0.999,1
45,1,73.11,-91.44,44.97,24.17,0,1,0,none,152,130.23,0.675,0,0.33,0.0,0.875,0
22,2,14.02,-81.24,12.15,84.71,0,1,0,none,111,174.82,1.733,0,0.41,0.0,0.908,1
15,1,14.74,-90.08,33.93,63.34,0,0,0,none,405,108.52,1.019,1,0.96,0.0,0.846,0
38,3,45.63,-49.72,34.49,39.99,0,0,0,none,359,154.93,1.94,1,0.24,0.0,0.827,1
18,2,42.3,-71.63,46.22,31.18,0,1,0,none,459,277.71,1.77,0,0.47,0.0,0.911,1
10,3,67.57,-60.09,14.52,83.62,0,0,1,battery_low,450,89.12,0.688,1,0.37,385.79,0.998,1
12,1,19.89,-70.27,10.71,22.35,0,0,0,none,277,264.64,1.6,1,0.65,0.0,0.81,1
8,1,20.83,-89.95,36.44,66.3,1,0,0,none,281,82.14,1.381,0,0.51,0.0,0.899,0
2,4,67.85,-63.62,37.27,51.46,0,0,0,none,136,173.09,1.158,1,0.44,0.0,0.864,1
7,1,26.22,-98.91,18.42,56.3,0,0,0,none,420,261.24,0.412,0,0.18,0.0,0.857,1
46,2,43.59,-37.79,28.13,42.07,1,1,0,none,332,241.04,0.441,1,0.99,0.0,0.858,1
1,4,42.72,-30.37,32.85,53.08,0,1,0,none,356,56.16,1.897,1,0.77,0.0,0.9,1
2,1,54.48,-34.41,10.05,82.6,0,0,0,none,255,175.93,1.595,0,0.18,0.0,0.893,1
48,5,29.79,-33.69,48.17,89.33,1,0,0,none,151,279.11,1.161,0,0.29,0.0,0.827,1
11,2,69.11,-45.03,31.98,67.6,1,0,0,none,491,209.96,1.487,0,0.17,0.0,0.855,1
1,3,27.35,-59.77,23.12,77.42,0,0,0,none,150,282.56,0.369,0,0.35,0.0,0.972,1
30,5,73.72,-72.79,31.25,82.57,0,0,0,none,268,133.55,1.181,1,0.73,0.0,0.999,0
18,2,79.17,-70.07,42.77,74.94,1,0,0,none,286,90.79,1.295,1,0.89,0.0,0.97,1
14,2,82.77,-37.37,10.47,87.61,0,0,0,none,397,104.55,0.921,1,0.35,0.0,0.982,1
19,1,63.01,-82.2,20.36,54.18,0,0,0,none,72,198.77,1.892,0,0.15,0.0,0.907,0
35,4,52.19,-72.09,15.48,68.13,1,0,0,none,431,48.79,1.533,0,0.13,0.0,0.996,1
50,3,75.45,-41.83,15.0,29.48,1,1,0,none,394,295.8,0.283,0,0.88,0.0,0.814,1
36,3,83.29,-47.29,46.55,78.3,0,0,0,none,121,273.09,0.184,0,0.61,0.0,0.904,1
43,5,16.0,-63.88,23.84,67.06,1,0,0,none,219,206.21,1.593,1,0.23,0.0,0.891,0
20,2,32.77,-52.16,38.97,82.68,1,0,0,none,505,289.67,0.333,0,0.83,0.0,0.924,1
26,3,92.97,-97.46,44.25,36.16,1,0,0,none,179,50.39,1.097,1,0.4,0.0,0.876,1
31,3,40.91,-47.79,35.04,49.11,1,0,0,none,222,185.61,0.78,1,0.16,0.0,0.996,1
40,3,65.77,-79.99,46.69,74.67,0,1,0,none,349,86.84,1.844,0,0.48,0.0,0.906,1
43,3,17.81,-91.81,38.61,25.23,1,0,0,none,152,118.2,0.619,1,0.94,0.0,0.807,0
33,2,96.76,-34.85,40.49,56.43,0,0,0,none,209,241.12,0.471,1,0.4,0.0,0.802,1
10,3,85.84,-81.9,21.39,87.2,0,0,0,none,269,204.72,1.193,0,0.28,0.0,0.854,0
3,4,92.41,-65.14,25.95,72.53,0,0,0,none,470,76.47,0.241,0,0.96,0.0,0.945,1
18,5,93.85,-48.42,37.76,43.58,0,0,0,none,222,290.31,0.384,1,0.35,0.0,0.87,1
28,2,41.33,-53.98,10.63,24.51,0,0,0,none,233,73.42,0.71,0,0.63,0.0,0.973,0
34,5,50.43,-69.75,32.08,78.33,1,0,1,sensor_fail,83,197.68,1.378,1,0.34,198.66,0.91,0
22,5,60.59,-67.43,36.27,30.27,1,0,1,link_loss,179,173.95,1.804,0,0.26,250.59,0.849,0
44,2,64.66,-99.98,42.22,43.11,0,0,0,none,93,72.41,1.621,1,0.29,0.0,0.837,0
29,5,35.34,-98.61,31.65,86.96,0,0,1,sensor_fail,242,167.07,1.434,1,0.49,232.72,0.874,1
12,2,80.47,-79.23,32.51,37.45,1,0,0,none,91,138.17,0.301,1,0.14,0.0,0.95,0
11,5,25.79,-90.12,15.04,51.7,0,0,1,link_loss,281,148.48,0.511,0,0.78,284.5,0.857,0
34,2,20.64,-74.1,16.06,38.06,0,1,0,none,453,170.46,0.992,1,0.67,0.0,0.932,1
26,1,93.39,-99.31,19.9,27.28,1,0,0,none,334,189.91,1.735,0,0.2,0.0,0.819,0
17,2,54.67,-66.91,22.43,80.93,0,0,0,none,483,277.14,1.578,1,0.29,0.0,0.828,1
7,1,99.6,-57.84,49.16,45.56,0,0,0,none,486,280.34,1.748,0,0.22,0.0,0.899,1
35,3,16.26,-89.25,40.58,70.68,0,0,1,sensor_fail,341,247.34,1.645,1,0.51,439.1,0.985,0
18,3,14.17,-38.31,45.78,56.71,0,0,0,none,394,156.79,1.433,1,0.5,0.0,0.904,0
19,3,72.08,-51.83,38.19,42.47,0,0,0,none,245,280.01,1.954,1,0.34,0.0,0.902,0
7,4,89.96,-40.41,27.33,73.11,0,0,0,none,390,163.7,0.908,1,0.49,0.0,0.907,1
47,4,36.81,-33.51,16.07,25.74,0,1,0,none,483,221.27,0.528,0,0.85,0.0,0.872,1
26,1,44.73,-46.07,42.85,68.91,0,0,0,none,362,243.42,1.181,1,0.67,0.0,0.938,1
34,2,72.04,-95.12,44.39,74.45,0,0,0,none,230,124.77,0.447,0,0.3,0.0,0.907,0
50,2,13.86,-70.04,14.89,50.18,0,0,1,link_loss,373,77.24,0.554,0,0.46,344.21,0.888,0
11,4,94.11,-50.02,11.47,46.45,1,1,0,none,134,296.33,1.785,0,0.43,0.0,0.859,0
27,2,21.91,-92.01,19.62,41.47,1,0,1,sensor_fail,71,148.14,0.717,0,0.23,475.29,0.997,0
50,2,47.97,-40.83,37.85,73.99,1,0,0,none,311,139.88,1.968,0,0.89,0.0,0.969,1
43,1,69.36,-40.04,13.03,52.4,1,0,1,link_loss,223,264.97,1.442,1,0.57,465.91,0.965,1
11,3,37.41,-97.51,47.43,61.03,0,0,0,none,454,248.06,1.326,0,0.37,0.0,0.802,1
7,4,66.77,-64.71,31.07,84.87,0,0,0,none,395,105.02,1.808,1,0.29,0.0,0.852,1
40,1,17.09,-52.4,26.29,70.84,0,0,0,none,114,172.54,0.257,1,0.67,0.0,0.911,0
15,5,54.36,-55.67,17.33,20.62,0,0,0,none,295,298.84,1.805,0,0.87,0.0,0.984,1
48,3,49.79,-54.13,23.61,42.58,0,0,0,none,501,132.04,1.799,0,0.59,0.0,0.991,1
21,1,52.59,-32.01,24.89,46.01,0,0,0,none,444,299.97,0.791,0,0.87,0.0,0.999,1
5,5,91.54,-59.04,18.59,82.24,1,0,1,sensor_fail,322,166.74,1.838,1,0.34,145.78,0.816,0
50,4,70.5,-30.94,46.47,70.21,0,0,0,none,251,228.95,0.516,0,0.74,0.0,0.878,1
30,4,41.14,-68.42,39.94,83.16,0,0,0,none,71,273.87,1.922,0,0.99,0.0,0.864,1
38,1,15.66,-73.52,44.36,35.46,0,1,1,battery_low,213,223.68,0.687,0,0.52,242.06,0.903,0
28,3,50.69,-63.34,49.3,24.2,0,0,0,none,481,84.24,1.326,0,0.93,0.0,0.931,1
48,2,41.83,-63.26,33.99,59.67,0,0,0,none,172,203.72,1.969,1,0.5,0.0,0.91,0
24,1,51.26,-40.6,40.35,62.1,0,0,0,none,482,269.0,1.565,0,0.27,0.0,0.988,1
38,4,48.99,-89.97,16.72,31.5,0,0,0,none,461,149.51,0.896,1,0.42,0.0,0.997,0
29,2,86.29,-58.51,47.25,81.32,0,0,0,none,506,296.98,0.853,1,0.24,0.0,0.851,0
31,1,79.11,-40.3,41.16,64.17,0,0,0,none,161,254.55,0.517,0,0.12,0.0,0.995,0
16,5,90.03,-75.75,24.77,82.21,0,0,0,none,440,32.65,1.341,0,0.27,0.0,0.933,1
21,4,26.61,-80.88,26.36,68.95,0,0,0,none,353,125.11,1.776,1,0.74,0.0,0.899,1
30,5,29.66,-62.03,24.84,68.82,0,1,0,none,382,80.8,1.97,1,0.81,0.0,0.866,1
6,2,58.46,-89.79,32.12,65.41,0,0,1,battery_low,302,67.81,0.17,0,0.79,232.31,0.975,0
42,1,37.67,-60.84,47.31,41.41,0,0,0,none,486,252.23,0.463,1,0.69,0.0,0.839,1
36,2,92.97,-87.89,32.92,60.9,0,0,0,none,504,172.24,0.996,0,0.15,0.0,0.882,0
11,5,66.23,-30.83,27.54,24.64,1,0,0,none,92,46.79,0.774,0,0.92,0.0,0.971,1
42,2,58.14,-61.12,14.27,87.49,0,0,0,none,132,37.35,1.787,1,0.42,0.0,0.978,1
21,2,48.47,-92.06,27.35,52.01,0,0,1,link_loss,200,75.59,1.101,1,0.5,397.35,0.903,0
37,5,61.36,-38.11,10.7,48.36,1,0,0,none,158,75.81,0.224,1,0.88,0.0,0.894,1
46,1,76.47,-81.44,10.68,53.58,1,1,1,battery_low,168,182.41,0.945,1,0.77,292.16,0.817,1
9,5,74.3,-71.83,17.52,57.86,0,1,0,none,505,224.56,1.934,1,0.95,0.0,0.828,0
13,1,36.13,-42.04,36.88,87.95,0,0,0,none,225,298.9,0.835,1,0.36,0.0,0.951,1
4,4,84.22,-42.86,41.77,77.66,0,0,0,none,213,196.45,1.627,0,0.57,0.0,0.962,1
13,4,49.11,-70.76,40.41,32.24,0,0,0,none,115,88.98,0.85,1,0.9,0.0,0.863,1
47,3,74.31,-50.78,24.2,82.49,0,0,0,none,294,184.62,1.7,0,0.62,0.0,0.825,1
18,3,13.86,-52.69,26.59,28.69,0,0,0,none,312,52.01,1.779,0,0.84,0.0,0.883,0
12,1,83.69,-85.98,33.17,52.66,0,1,0,none,223,98.07,0.487,0,0.61,0.0,0.815,0
32,3,26.94,-76.82,25.84,61.04,1,0,0,none,277,41.53,0.49,1,0.83,0.0,0.891,1
30,5,16.24,-81.97,31.76,71.77,0,0,0,none,372,207.54,0.715,1,0.71,0.0,0.918,0
7,4,33.91,-34.49,28.32,28.93,0,0,0,none,205,128.09,1.86,1,0.92,0.0,0.967,1
16,4,31.7,-84.43,48.09,87.1,1,1,1,battery_low,445,196.14,0.896,0,0.13,245.22,0.935,0
6,5,21.94,-43.19,36.96,36.93,0,0,1,battery_low,260,237.31,0.92,0,0.47,321.28,1.0,0
29,2,89.89,-55.34,44.07,45.27,0,0,0,none,245,297.33,0.811,1,0.51,0.0,0.959,1
7,1,62.51,-66.54,31.96,33.87,0,1,0,none,267,243.0,0.853,0,0.88,0.0,0.84,1
43,3,33.1,-53.02,48.32,73.87,0,1,0,none,206,262.86,1.713,1,0.74,0.0,0.839,1
47,5,26.31,-35.27,14.14,58.01,0,0,0,none,73,122.56,1.326,1,0.14,0.0,0.984,1
38,1,52.47,-39.18,26.59,57.43,0,0,0,none,149,213.0,0.225,0,0.7,0.0,0.953,1
36,3,58.56,-96.34,39.71,32.07,0,0,1,sensor_fail,320,23.6,0.309,0,0.62,136.86,0.96,0
33,2,53.87,-74.43,25.02,55.21,0,0,0,none,201,166.44,0.182,0,0.17,0.0,0.879,1
8,4,20.72,-82.85,14.01,76.52,0,0,0,none,119,122.35,0.245,1,0.54,0.0,0.827,1
12,5,70.25,-98.13,28.63,24.04,0,0,1,link_loss,348,39.58,0.896,1,0.23,394.44,0.949,1
46,2,29.5,-42.1,36.82,82.61,0,0,0,none,421,51.26,0.938,0,0.3,0.0,0.928,1
39,1,40.81,-81.33,49.39,83.78,0,0,0,none,340,133.02,0.702,1,0.81,0.0,0.823,0
14,1,17.33,-51.81,19.07,22.46,0,0,0,none,232,258.23,1.913,0,0.55,0.0,0.936,0
33,5,97.11,-52.3,22.61,71.37,0,0,0,none,466,33.26,0.472,1,0.81,0.0,0.834,0
